#wpdx_id,#lat_deg,#lon_deg,#clean_country_name,#status_clean,#clean_adm1,#clean_adm2,#clean_adm3,#clean_adm4,#water_source_clean,#water_tech_clean,#subjective_quality_clean
6CVCPX7V+Q3P,7.714456389,-11.00729306,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR5H+MQW,7.909245556,-11.17055944,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCWGP4+8GG,7.935818611,-11.49365889,Sierra Leone,1,Southern,Bo,Boama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGWX6+V4X,8.5497475,-11.08964083,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVQCX+8F3,7.870770556,-11.2013225,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W92+6HX,8.218111111,-13.09852611,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCX769+RMW,7.962105278,-11.73080389,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8CPM9+HXX,8.433981667,-13.28000833,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR28+F9V,7.901225,-11.18406778,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC7W2R+88C,8.250813889,-11.05924028,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW89PXP+F97,8.398653333,-13.26409139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPR9+W3R,8.492364722,-13.28236444,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQJ2+64M,8.480589444,-13.24968778,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVFX577+6MC,7.963053611,-10.83586306,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FR5H+WFH,8.459812222,-13.171275,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88R55+CH5,8.308514444,-13.19100806,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQH7+Q4J,8.47946886,-13.23722987,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW8CRJ2+9PR,8.43098,-13.19823333,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCMW6C+7CC,7.660687778,-11.07899778,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPQJ+PV3,8.489256944,-13.26781361,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8CP2M+F7G,8.40118,-13.26679833,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW89RWV+FRF,8.396178333,-13.15543833,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGWX6+P2P,8.549338333,-11.08993278,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQMH+PQX,8.43435,-13.22051806,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FP4H+48C,8.455303889,-13.27171889,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCHW44+6P5,7.555516667,-11.09315,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW86WH6+WVR,8.229854167,-13.08784472,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CW8FQPC+R2C,8.487051944,-13.22997417,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCJX35+MCW,7.604233333,-11.04143333,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW8CRXC+GG2,8.44876604,-13.1787197,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXW2X+6FJ,7.9505775,-11.05135889,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPPX+6JW,8.4856,-13.25093,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFV6J6+HQ5,7.88139903,-10.78800276,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FP2Q+8QP,8.4508275,-13.26055472,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FQF2+84C,8.473307222,-13.249745,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CVCWWXX+W8P,7.949849444,-11.05167556,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRX8+C6W,7.898617222,-11.18443139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGQQ5+W7G,8.539804444,-11.24178944,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQGX+XJ9,8.477423611,-13.20089333,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXV57+MG3,7.959144722,-11.13620194,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FPV9+M6V,8.494248611,-13.28195694,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FQMM+CG4,8.483504722,-13.21618056,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPV9+HG8,8.493909444,-13.281175,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWFJ2HW+VPR,8.62973273,-10.95323263,Sierra Leone,1,Eastern,Kono,Tankoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8JQJW+3Q4,8.630142222,-13.20305528,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Hydram Pump,Not Reported
6CWCGWR5+WXJ,8.5423475,-11.09009639,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CP3P+453,8.40277,-13.264565,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR2F+RF5,7.902004167,-11.1762775,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGQQ3+PQR,8.539361667,-11.24561194,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVR94+JWX,7.869114722,-11.19264306,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPPC+22X,8.435121667,-13.27990167,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFR375+CJQ,7.81358907,-10.94088916,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRC5+3F8,7.870167604,-11.19128929,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC5VP9+9RM,8.185964444,-11.13044417,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86V9X+9MJ,8.218465278,-13.10085111,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFV6H6+XCG,7.879945556,-10.78891389,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W92+HH9,8.218911111,-13.09850944,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVR5+PG2,7.941766667,-11.14125,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW8FPVP+X99,8.494911944,-13.2640275,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CRVR+RMM,8.444587778,-13.15832778,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Hand Pump - India Mark,Unacceptable quality
6CW8JQRF+947,8.640922778,-13.22721417,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCVRQR+74X,8.888244722,-11.15964583,Sierra Leone,1,Eastern,Kono,Sandor,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCVRW7+9MF,7.895925278,-11.18582139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR6G+PJC,7.911819444,-11.1734875,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FPV9+82F,8.493323333,-13.2824425,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRH4+HFJ,7.878956667,-11.19386583,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CWC2V59+97V,8.008481667,-11.13182889,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCX64Q+CCG,7.956057778,-11.76143472,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CVCVRV7+W6F,7.894803056,-11.18695694,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8JQJX+V37,8.632172778,-13.20233417,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Hydram Pump,Not Reported
6CWC2VVV+XM6,8.044915,-11.10587444,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CWF78FR+PX4,8.274268333,-10.65756,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Piped Water,Public Tapstand,Bad color
6CWC2VXV+VJV,8.049736667,-11.10595444,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXVQW+PH9,7.989290833,-11.10351306,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW89QJ6+4F8,8.380283056,-13.23880833,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPV9+CGG,8.493565278,-13.28117694,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRM6+2F5,7.882517747,-11.18876218,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CVCWR26+5CG,7.900448333,-11.18890944,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCQRPP+PJC,7.786821111,-11.16347111,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW8FP9F+W77,8.469794444,-13.27682,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPQJ+VQH,8.489685,-13.26800667,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CRMJ+4R9,8.432796667,-13.16789889,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W73+VF5,8.214649444,-13.09625583,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CVCVRC4+HW4,7.871380137,-11.19267303,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRR6+M4C,7.8916975,-11.18973528,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88R55+XC6,8.309906389,-13.19149444,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Hand Pump - Malda,Acceptable quality
6CW8FQQC+HQ3,8.488880556,-13.2280875,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad taste
6CW8FPQP+Q9M,8.489457222,-13.26408222,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88XP6+696,8.335546389,-13.03911861,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRH4+593,7.877891821,-11.1940736,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FR5H+87C,8.458303056,-13.17185556,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CXC26WW+GRV,9.046361389,-11.75293944,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQPF+5MW,8.485488611,-13.2257825,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad taste
6CW8FQGR+GGW,8.476371944,-13.20867806,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPHG+HR6,8.428921111,-13.27298917,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CWF43V4+G45,8.143721944,-10.94470472,Sierra Leone,1,Eastern,Kenema,Malegohun,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRX8+976,7.898417778,-11.18436833,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CWC5VM9+HWF,8.183945833,-11.13020917,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC2VGW+V78,8.027156111,-11.10431139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVQ7R+MVM,7.864223333,-11.20782472,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW88R55+8V9,8.308289722,-13.19025306,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FP5H+3V2,8.457647778,-13.27036833,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W84+795,8.215633611,-13.0940175,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CWCGQR3+FWG,8.541185278,-11.24516194,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVP3+VGW,7.937238333,-11.14617528,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW89VM7+5M2,8.382883333,-13.13585056,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR3F+C83,7.90351,-11.17670833,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRX8+VM3,7.899638056,-11.18332889,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FP6V+F3Q,8.461205556,-13.25727778,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCMW6C+CGV,7.661123333,-11.07869167,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR3F+59P,7.902968056,-11.17654667,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCM44W+M3G,8.656677611,-11.85481012,Sierra Leone,1,Northern,Tonkolili,Tane,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCQX95+J5Q,7.769078056,-11.04202333,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W73+MHF,8.21418938,-13.09609094,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CVFV6H5+HV6,7.878904444,-10.79035556,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W93+G79,8.218798611,-13.09677528,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CW8FQM5+X5P,8.484961667,-13.24203972,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC3V2W+7C7,8.050690833,-11.10391778,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCVRW8+P4M,7.896838118,-11.18471847,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W93+J7Q,8.219096389,-13.09677389,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CW88R55+4J9,8.307786389,-13.19088694,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CW8CR5W+669,8.408027778,-13.15439111,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQPJ+32X,8.435236389,-13.21990139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWFJ2GR+GGC,8.626308333,-10.95874361,Sierra Leone,1,Eastern,Kono,Tankoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQPG+7W2,8.435626667,-13.22274333,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FPV8+835,8.493263056,-13.28476667,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFQ28F+54H,7.765447778,-10.97714944,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGWV5+HQ7,8.543923889,-11.090585,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPHC+565,8.427878056,-13.27938306,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CR4X+JW7,8.406530209,-13.15019664,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Hand Pump - India Mark,Acceptable quality
6CWC6837+M8G,8.204191389,-11.68667833,Sierra Leone,1,Southern,Bo,Valunia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCHW55+59F,8.557926111,-11.09156556,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQJ3+5PH,8.480441944,-13.24564917,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW86W83+8C6,8.21579356,-13.09649413,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CVCX768+CJ6,7.961032257,-11.73347018,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCMWRW+PPR,7.691868333,-11.05321889,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXPHR+MM2,7.979133333,-11.25835,Sierra Leone,1,Eastern,Kenema,Kando Leppeama,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW8FQF4+PF5,8.474260833,-13.24376417,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRC9+97M,7.870958333,-11.18182472,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXPHR+9PW,7.978483333,-11.25816667,Sierra Leone,1,Eastern,Kenema,Kando Leppeama,Not Reported,Not Reported,Public Tapstand,Not Reported
6CVCMW6C+RF7,7.662034722,-11.07883944,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W83+XFW,8.21749,-13.09629278,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCCV9V+HGF,8.418931389,-11.10621194,Sierra Leone,1,Eastern,Kono,Gorama Kono,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCXV46+WX3,7.957288611,-11.13756417,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCX63R+QVP,7.954458056,-11.75778306,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVW6+46M,7.945336111,-11.13944583,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Not Reported
6CV9WWCP+2FJ,7.920197222,-12.06381472,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW8JQGQ+J3F,8.626571667,-13.21232083,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Public Tapstand,Bad color
6CW8FQJP+9XQ,8.480955833,-13.21253056,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCGG39+8F3,7.5032527,-11.48131968,Sierra Leone,1,Southern,Pujehun,Barri,Not Reported,Piped Water,Hydram Pump,Acceptable quality
